epoch,total,pde,bc,rmse,rel_rmse
24900,888648.2249190307,886239.9265231376,24.082983958931237,3.7550400145337073,7.804752947448025
25000,1049844.5806495745,1047373.7652489002,24.70815400674305,3.7508134914888505,7.795968229292125
25100,935708.7888010923,933285.3361419016,24.23452659190759,3.765473904971911,7.826439517187823
25200,979951.0811504325,977442.1298713,25.089512791324697,3.741273989443204,7.7761406225503125
25300,988213.7387864154,985723.5026324799,24.902361539355116,3.7405041511697688,7.7745405337335765
25400,945609.2634699134,943192.9169267535,24.163465431599445,3.7335474855927244,7.760081285374917
25500,1051358.1810407871,1049003.6812750015,23.544997657857248,3.7420441339025676,7.777741347766533
25600,928398.9009418418,925893.2877275653,25.0561321427644,3.7402489474292726,7.774010099400486
25700,918173.6594940147,915694.0426158095,24.796168782052572,3.736391415961489,7.765992320634739
25800,1039225.6351870773,1036789.1652680478,24.364699190294985,3.7248294548724497,7.7419610854045695
25900,1023617.9573221602,1021172.0029471238,24.45954375036416,3.7277754280290445,7.748084213943292
26000,894998.3951398603,892369.4641224137,26.289310174466546,3.7402703252329284,7.774054532609039
26100,1093944.137337772,1091467.5139929114,24.766233448605853,3.7484466051994776,7.79104871773652
26200,1087983.916973598,1085560.6224840186,24.232944895795118,3.740796439630868,7.775148047693332
26300,1006255.0096759924,1003824.2285912349,24.30781084757533,3.7578660681724285,7.810626826389684
26400,1058049.3268385627,1055497.9962157174,25.51330622845285,3.762276100202412,7.819792963195453
26500,1090946.3009481838,1088560.144296659,23.861566515247354,3.7242927412229805,7.740845540051812
26600,1032444.2693152835,1030004.1584007778,24.401109145056306,3.734516386560929,7.762095120822239
26700,964342.8740011023,961614.0430234753,27.288309776269237,3.843620717682165,7.988865633680156
26800,1014362.658745292,1010958.3813128977,34.04277432394381,4.167001989465825,8.661005191270576
26900,1044303.7710296382,1041071.9086620826,32.31862367555657,3.9862958329241116,8.28541214767259
27000,1131505.993534094,1128125.0180650873,33.809754690066086,3.9845206090408114,8.281722391030334
27100,872583.8482697321,869022.5614180107,35.612868517213315,4.194492612392754,8.718143735596522
27200,907664.9685414133,904455.5185734063,32.09449968007067,3.876997714277813,8.058238852487039
27300,984612.2238735164,980818.6170203693,37.936068531470994,4.259978492283545,8.854254432717108
27400,1239685.4371717067,1236337.006127758,33.484310439486705,3.922407224668463,8.152621338077571
27500,983227.9825240766,979711.2624320899,35.1672009198675,3.968622056223478,8.248677662750215
27600,1018082.0205532046,1014734.9961614866,33.4702439171794,4.023644869878414,8.363041148994865
27700,991493.8366853865,987857.9931394412,36.35843545945216,4.054833141781118,8.427865160487768
27800,1109757.7372205567,1106199.0217274905,35.58715493066261,4.035681209853349,8.388058368393933
27900,992378.6975059764,988641.9519967599,37.36745509216544,4.186217399134092,8.700943920196066
28000,998199.3010230327,994366.0278341051,38.332731889276424,4.277500817557686,8.890674129790956
28100,1025531.6376895679,1021504.7385730129,40.26899116554996,4.2701117287748644,8.875316101052654
28200,974653.2570588805,970755.2364949342,38.98020563946384,4.2165762394448505,8.764043979710591
28300,989413.8988621336,985887.5539571138,35.26344905019848,4.008810480525426,8.332208256781147
28400,1008322.8639205426,1004390.6745911172,39.32189329425418,4.369819805392678,9.082556743457335
28500,1076238.6206230368,1072559.0001059447,36.79620517092119,4.185776300268384,8.700027107683036
28600,1065249.0779683746,1061622.9376780756,36.26140290299006,4.053650558862182,8.4254071926668
28700,1236103.773862452,1232252.2366544544,38.515372079976835,4.230085873544263,8.792123402605748
28800,1001516.5842837475,997604.3259246263,39.1225835912121,4.399914254786907,9.145107273332476
28900,978606.6170057226,974637.2110680477,39.69405937674904,4.360769439260491,9.063745792982168
29000,1115415.9249492756,1111560.5181865387,38.554067627368106,4.272020461376306,8.87928335209108
29100,803416.9479408076,799375.2736846345,40.416742561731205,4.355564567725446,9.052927602950371
29200,1028637.5406460896,1024480.8982864971,41.56642359592501,4.397484938426696,9.140058002499341
29300,907070.7268508314,902863.3886141687,42.07338236662654,4.629707278338978,9.622726092553963
29400,1094703.424628264,1090652.069577139,40.51355051124937,4.390061918868449,9.124629449527346
29500,1143561.7092462636,1139293.4989515122,42.682102947514956,4.474038997702056,9.299173622427741
29600,1140150.813368073,1135885.877756855,42.64935611218068,4.691116669949765,9.750363914872826
29700,898881.4795637716,894833.0362128845,40.48443350887117,4.294917638465451,8.92687453878498
29800,1167241.7194349354,1163121.3428978692,41.20376537066246,4.611906628152945,9.585727904393991
29900,846645.624918809,842547.4067820883,40.98218136720669,4.519485948546109,9.393633927026302
30000,988946.5687889182,984255.2374886983,46.91331300219876,4.945270605023844,10.278616254714072
30100,923014.1189726879,918826.9737929056,41.871451797823426,4.491152738156953,9.334744086587975
30200,1065029.2365892665,1060080.9655907077,49.48270998558624,5.116677343085814,10.634880699013937
30300,923260.4160455362,918332.4216717565,49.279943737796,5.165164153107705,10.735659271803046
30400,902763.0418044392,897276.5565550246,54.864852494145445,5.573129341030826,11.583604297841484
30500,998486.446151969,993075.8407499287,54.10605402040295,5.786333970142763,12.026744570922594
30600,954652.4952921021,946400.5641540703,82.5193113803181,7.904881367664565,16.430090202692078
30700,733792.4203152095,724998.4970240276,87.93923291181862,8.438985720598419,17.540212200505984
30800,567395.9879719635,558879.123976163,85.16863995800487,8.271937769063202,17.193007380567057
30900,553278.6059782082,544416.2575401753,88.62348438032932,8.216195885578985,17.077149326395624
31000,493949.00280350057,484739.19176568027,92.09811037820276,8.23365859971431,17.11344512326879
31100,635254.5166567911,625995.8759302073,92.5864072658382,8.276326285107078,17.202128796955645
31200,661076.9157073962,651443.5347900422,96.33380917354016,8.297797211806357,17.246755559331557
31300,578671.7886105776,568821.8581580529,98.49930452524677,8.338967706811692,17.332327361761653
31400,616490.7432229978,605972.9014215592,105.17841801438578,8.350489964556703,17.356276074624514
31500,595691.4567434542,585558.449362066,101.33007381388259,8.375382187610935,17.408013912436925
31600,595175.059966604,584456.4101737171,107.18649792886866,8.416570928757046,17.49362363899578
31700,602126.1579215504,591483.5958034525,106.42562118097958,8.42051139023963,17.501813785639083
31800,640798.5779942248,630278.4940770227,105.20083917202163,8.475707151665656,17.616536739325078
31900,690434.7065013628,679815.1851650322,106.1952133633068,8.48015304921594,17.625777421681413
32000,618604.4974040915,607637.3464778844,109.67150926207105,8.498207206442904,17.663302517628583
32100,541675.8372188051,530179.5651317972,114.96272087007823,8.503139015936991,17.673553155314533
32200,553954.5670901941,542707.706929159,112.46860161035052,8.542113720761307,17.75456106499756
32300,521826.7091458463,510717.11819327314,111.09590952573146,8.540269947096304,17.750728829418
32400,559077.1365732981,547744.5575360401,113.32579037258101,8.55772621580271,17.787011229634896
32500,592639.8808859327,580591.8480887787,120.48032797154083,8.561953554286466,17.795797642659327
32600,542795.692674677,531172.3471758836,116.23345498793411,8.576575986685658,17.826189987860637
32700,561677.8236502737,550345.4364510904,113.32387199183286,8.540915414337855,17.75207041628165
32800,520972.1375528788,509233.95394062786,117.38183612250941,8.550043899077892,17.77104373425024
32900,564560.8390436152,552896.4679160618,116.64371127553449,8.558718911578271,17.78907452197006
33000,625042.2660636401,612861.7620755374,121.80503988102774,8.568912622802648,17.810261885464445
33100,657124.765759781,645552.4902810546,115.72275478726375,8.561086194255333,17.793994857407164
33200,563561.905282185,551677.1570858152,118.84748196369753,8.550843487094564,17.772705657134075
33300,526228.3982395409,514308.0740341896,119.20324205351322,8.518909001199006,17.70633065927682
33400,591233.9716371039,579884.2381308551,113.49733506248756,8.547165329594751,17.76506070249265
33500,613538.9163910714,601893.151172456,116.45765218615456,8.554792956380838,17.780914526262926
33600,545199.2942372424,533483.2939917189,117.16000245523563,8.538959441684597,17.748004978024916
33700,597855.8615507674,586026.5461557142,118.29315395053189,8.540669865893188,17.751560050229667
33800,563264.7473599379,551278.9023517795,119.8584500815834,8.538090562454084,17.74619903515638
33900,605847.0021113369,593758.1692350848,120.88832876252113,8.54404719069299,17.758579731933114
34000,601753.6426195491,589896.5406179862,118.57102001562838,8.537038279438422,17.744011892293386
34100,613459.8536907984,601917.2259722464,115.42627718552049,8.556507756778732,17.784478694263253
34200,531265.505029262,519565.1425945528,117.00362434709318,8.551896610748647,17.774894547242152
34300,486011.42112812045,474502.39552083315,115.09025607287298,8.542493233532268,17.755349872415398
34400,498607.64988932083,486753.3728516363,118.542770376845,8.52581796723754,17.72069076538604
34500,529620.3370635835,517430.01007555536,121.90326988028163,8.559421080440936,17.790533961677568
34600,632789.9973766508,621043.5866654445,117.46410711206306,8.579688410190807,17.832659079117054
34700,598850.057794853,586630.4520628168,122.19605732036216,8.579489908132892,17.832246497755584
34800,513179.85493704077,501289.4699891397,118.90384947901083,8.595168881786085,17.864834836457458
34900,612240.791899107,600242.94465863,119.97847240477127,8.584263094211764,17.84216744080109
35000,558846.3795814927,546907.0357248562,119.39343856636555,8.601076121925033,17.877112881353728
35100,528342.6759609638,516212.2134358486,121.30462525115269,8.588859074751756,17.85172006674571
35200,606140.4772200129,594219.7949961382,119.2068222387474,8.586819612466934,17.84748109746254
35300,675589.3955837929,663727.5743354618,118.6182124833114,8.5663522990683,17.804940319213557
35400,532730.5615312576,521002.8037681008,117.27757763156772,8.560517390276903,17.792812613140793
35500,538434.2406537049,526105.7404702639,123.2850018344092,8.58234362040268,17.838177864442113
35600,485051.10985288984,472728.8972984246,123.22212554465236,8.58600758775175,17.84579332522451
35700,552603.1902723605,540373.7372749229,122.29452997437609,8.601802946960623,17.878623568274996
35800,602667.4965082743,590681.9492017195,119.85547306554884,8.600707570366152,17.87634685652994
35900,504831.477523412,492848.06347937335,119.83414044038628,8.607806321262101,17.89110142552625
36000,451896.49509483366,440193.1737487937,117.03321346039957,8.609038379257845,17.8936622260068
36100,572684.4684787492,560734.6769795147,119.49791499234503,8.63617354697918,17.95006196593844
36200,528236.5424488742,515914.4887640089,123.22053684865281,8.632779897690638,17.943008354209976
36300,539510.6880476607,527359.8812548317,121.50806792829098,8.630882077010943,17.939063783316925
36400,520425.3722452956,508618.4641742601,118.06908071035538,8.632589745449247,17.942613127724847
36500,577168.9412178106,564723.2708045779,124.45670413232794,8.656509111246509,17.992328907046698
36600,557144.8829687078,545154.2947346607,119.90588234047205,8.62131122190578,17.91917101005685
36700,498762.94723742735,486683.2581927494,120.79689044677966,8.630458192892677,17.938182751208448
36800,559033.3141793911,546989.0342371175,120.44279942273643,8.63460669161514,17.946805297840793
36900,485185.77568074904,472718.76214349916,124.67013537249862,8.640895096291013,17.959875583307472
37000,529185.0668982726,517210.9279103765,119.74138987896129,8.631504021823412,17.940356479423883
37100,504789.0190945564,491987.3175200556,128.0170157450079,8.65235634121946,17.983697482618933
37200,590433.8132665763,578208.5688965695,122.25244370006708,8.623761876751633,17.92426463237707
37300,622963.4027759942,610831.1711685982,121.32231607395904,8.619298558872893,17.914987742321397
37400,562757.4075011725,550394.5081314131,123.62899369759424,8.639436680166348,17.9568443033468
37500,525326.1174328474,512812.38112266746,125.13736310179915,8.629044634474448,17.93524470682321
37600,601382.4793084717,588967.4371597109,124.15042148760698,8.623182082488064,17.923059545089057
37700,609047.2187104038,596652.2774133382,123.94941297065537,8.627973387668568,17.93301814821577
37800,550083.2182252266,537765.3580274198,123.17860197806868,8.643499376096312,17.9652885111079
37900,554819.090322843,542806.0750442144,120.13015278628663,8.658839768165999,17.99717311679985
38000,572762.7790930514,560638.6256793316,121.24153413719829,8.639365210584948,17.956695755681814
38100,558003.6935625747,545579.433943234,124.24259619340677,8.63227870324311,17.94196663459409
38200,600473.1667415688,588270.2745128649,122.02892228703989,8.644772158432414,17.96793395607006
38300,549235.950452807,536708.8115529037,125.27138899903271,8.654747570750526,17.988667590968877
38400,574385.6364126903,561858.7941277587,125.26842284931587,8.629787366313398,17.936788455621294
38500,557208.9717054444,545170.1579595311,120.38813745913306,8.644245429763918,17.9668391642404
38600,633626.8822072662,621591.1930659532,120.35689141312977,8.635783326308715,17.949250902430144
38700,563363.0018828367,551335.466494747,120.27535388089686,8.64860502795555,17.975900475625668
38800,559327.2510377305,547153.3953943014,121.73855643429106,8.650385289907415,17.979600703762326
38900,579420.6874767751,566536.409633034,128.8427784374113,8.673537957839645,18.02772292152458
39000,466036.25179054996,453812.14489257504,122.2410689797489,8.68616300565672,18.053963754852745
39100,563693.0971916245,551420.9474476418,122.72149743982656,8.683711185626782,18.048867710727727
39200,476627.53499035805,464966.90951073763,116.60625479620401,8.67541712263451,18.03162871664652
39300,503870.9611277297,491322.66421514703,125.4829691258266,8.704801590825628,18.092703569067844
39400,617983.9453769113,605508.543737081,124.75401639830288,8.699944795041464,18.08260884542578
39500,558048.7137079164,545917.6480595969,121.31065648319495,8.675345603537588,18.03148006606481
39600,578086.3393962901,565819.8366755175,122.66502720772583,8.654323146474388,17.987785436156322
39700,475878.6847082402,464181.75647285563,116.96928235384581,8.608901859403728,17.893378473042873
39800,498176.02304116404,486605.35294143856,115.70670099725467,8.462268408176406,17.588604660718257
39900,494068.5622976751,482912.8021609606,111.55760136714474,8.350556116511285,17.35641356974055
40000,578029.3223244916,567346.0269132901,106.83295411201442,8.273235231314946,17.1957041220916
40100,589794.537735192,579367.6253387966,104.2691239639539,8.221722188972528,17.088635604180233
40200,438714.20919941366,427646.88774168084,110.67321457732818,8.267794548409883,17.184395804264074
40300,562470.8037261332,551751.8692460216,107.18934480111537,8.27171348253594,17.192541206857072
40400,436420.56578837364,426053.1315913668,103.6743419700686,8.302790421744904,17.257133816243403
40500,527511.0900410152,517339.24665891204,101.71843382103165,8.262251719723906,17.172875179089203
40600,524047.55508284405,513364.77459181333,106.82780491030739,8.225532473539706,17.096555181492644
40700,517902.28970123583,508025.93303651526,98.76356664720566,8.247225625232117,17.141643832733504
40800,526959.7753104616,517111.9348871343,98.47840423327295,8.265477633970775,17.179580157898755
40900,488059.0472824741,477963.7721116033,100.95275170870828,8.29553970248599,17.242063384959557
41000,521213.88963211875,511073.9382475171,101.39951384601619,8.255595897014128,17.159041224800895
41100,552185.0594923425,542178.1739674631,100.06885524879404,8.235034786412328,17.11630549150615
41200,535370.8790239673,525383.0998356569,99.87779188310392,8.241172495282422,17.12906255966229
41300,482036.90110210737,472078.6809826689,99.58220119438457,8.260502078769745,17.169238595899383
41400,545326.3923604074,535379.7823968377,99.46609963569728,8.229139522232128,17.10405233832847
41500,461199.7196069779,451557.9563172,96.41763289777893,8.218390509357556,17.081710794805563
41600,478105.20097844,468189.76766221155,99.15433316228453,8.179194184022585,17.000242252658683
41700,527586.7636952754,517886.8980004172,96.99865694858245,8.199342105624911,17.042119183371028
41800,527932.4180665656,518156.31374948967,97.76104317075925,8.156552603562641,16.953182316906823
41900,518784.0628258201,509517.52618339966,92.66536642420434,8.21415284471819,17.07290291913543
42000,487932.84626476414,477958.05357136705,99.74792693397066,8.194338235954662,17.03171877048425
42100,480072.83971115865,470166.54992740654,99.06289783752123,8.224471057983777,17.094349056882375
42200,520008.00626415515,510611.87456502183,93.96131699133294,8.193862479921515,17.030729923950634
42300,538018.4508609741,528369.8727980888,96.48578062885335,8.18716840800546,17.01681646968249
42400,414051.07292492787,404385.58044526307,96.65492479664786,8.17014427044987,16.9814322428166
42500,377793.2689035776,368035.11600054574,97.58152903031826,8.15465498335825,16.949238162696474
42600,429845.98181489436,420072.88473573304,97.73097079161315,8.167383984402134,16.97569506010124
42700,530843.6334362271,520871.71283941984,99.71920596807264,8.183281980114005,17.008738630452154
42800,555577.2243046866,545917.1843631911,96.60039941495572,8.187031646251478,17.016532213935985
42900,500202.4382723409,489997.93080926174,102.04507463079197,8.195153446177756,17.033413163717572
43000,530791.8211514264,521015.61775651504,97.76203394911339,8.19201384964031,17.02688759402069
43100,559023.6031128599,549180.569780218,98.4303333264199,8.15908651811931,16.958448992369185
43200,440823.1935917837,431279.88744192367,95.43306149860055,8.184334688801982,17.010926658063976
43300,427131.5169277699,417473.764792239,96.57752135530878,8.172510312246057,16.9863499991151
43400,494785.8985570964,485119.174069592,96.66724487504443,8.186078805957804,17.014551760182705
43500,428103.1726588205,418401.97389990283,97.01198758917707,8.200179576834056,17.04385984548453
43600,479878.7510119451,469790.9936105626,100.87757401382474,8.200529797562737,17.0445877701548
43700,493221.41075256624,483213.8404379666,100.0757031459966,8.178922008806275,16.999676543554788
43800,460537.1592722104,450240.93597609486,102.96223296115551,8.20208482848551,17.047819861458997
43900,511218.52913006954,501154.5270825134,100.64002047556191,8.22060548099183,17.086314555704035
44000,530137.0513735608,520242.54045236605,98.94510921194723,8.217397864579873,17.079647608468157
44100,494709.7677517005,484550.79128754867,101.58976464151823,8.19137406087773,17.0255578097278
44200,496803.521992646,486891.62533132423,99.11896661321721,8.160067326842734,16.96048757777584
44300,481597.7227550982,471677.28157241334,99.20441182684851,8.230463916785519,17.106805057941084
44400,500567.5739643767,490383.3240661208,101.84249898255919,8.20470936504533,17.053274892396526
44500,490483.4366972277,480438.4297324024,100.45006964825305,8.195882207451582,17.034927875059626
44600,502118.5067288989,491677.48479793145,104.4102193096747,8.215737040868083,17.076195629605184
44700,513048.0588403405,502870.04543988913,101.78013400451424,8.241856084701473,17.130483382479767
44800,422319.66616769845,412367.67326445197,99.5199290324649,8.232833882883561,17.11173097079886
44900,562761.8014548899,552751.463962906,100.10337491983843,8.28064729863857,17.211109911128954
45000,526693.6597075048,516580.8251574813,101.12834550023494,8.227514085020726,17.10067390938564
45100,479559.02088316757,469765.96370010794,97.9305718305965,8.206547793840224,17.057096018802657
45200,486808.286390408,477057.9527706667,97.50333619741333,8.21920176273449,17.083396963837117
45300,445388.61332925555,434741.10246085725,106.47510868398273,8.238799582747653,17.124130522712463
45400,495707.8276252408,485245.11618033034,104.62711444910457,8.246772149411646,17.1407012950421
45500,479360.67621773283,469099.4757263612,102.61200491371623,8.209606547224814,17.063453558110226
45600,480845.7452098946,470767.81841867394,100.77926791220649,8.247510274292452,17.14223546839758
45700,507266.94193396217,496851.9495562731,104.1499237768902,8.246895975594533,17.140958664540726
45800,513471.2152094047,503171.8739787314,102.99341230673298,8.24689994839239,17.140966921897682
45900,478575.35828822915,468341.83570841287,102.33522579816294,8.258764939383902,17.16562799689396
46000,483003.4273965306,472624.57570197235,103.78851694558247,8.200965475933657,17.045493316310477
46100,629120.6623070408,618741.8446581801,103.78817648860591,8.242614799793804,17.132060352054054
46200,542214.8072228574,532026.8907082346,101.87916514622772,8.218066632531164,17.081037625250612
46300,538449.8169115635,528375.0540336894,100.7476287787405,8.240857866063047,17.128408611017868
46400,525210.7407519841,514764.65261616267,104.46088135821452,8.236605881509997,17.119570971779808
46500,548648.2641446277,538191.4741021096,104.56790042518129,8.209192324679771,17.06259260733026
46600,482536.4432119752,472466.41115479806,100.70032057177161,8.238621054224412,17.123759455823006
46700,516441.5789027126,505879.8361975758,105.61742705136834,8.264170515150978,17.176863345448822
46800,460529.2334188499,450379.21249668335,101.50020922166522,8.244929013128793,17.136870384244755
46900,522343.593281216,511575.14215752674,107.68451123689213,8.284207904623074,17.21851053800502
47000,442285.36524037545,431357.22218215786,109.28143058217586,8.258188631108135,17.164430155140874
47100,525402.9139629104,514820.5239623169,105.8239000059347,8.285838883896007,17.221900485978512
47200,485406.84661698097,475212.4694328132,101.94377184167773,8.283578029843374,17.217201359667545
47300,484923.9146154975,473905.32279783464,110.1859181766285,8.256782106813333,17.161506730998113
47400,457218.15449932154,446627.8388684705,105.90315630851012,8.280748505239956,17.21132026641609
47500,471724.1729565193,461328.42710483156,103.95745851687732,8.249164655260223,17.145674056184777
47600,476235.9358377936,465649.91419810883,105.86021639684758,8.262510657702519,17.173413374939038
47700,476956.2092990518,466489.9515034041,104.66257795647645,8.258338184057505,17.16474099705411
47800,456580.77233040245,445879.41512420255,107.0135720619989,8.292244932565037,17.23521529142335
47900,454970.0417771539,444147.57377395354,108.22468003200393,8.287686973337173,17.22574169178651
48000,525392.0545063097,515274.79849022557,101.1725601608415,8.30450395857982,17.260695357960966
48100,553187.1939127517,542620.2425805152,105.66951332236536,8.27738799773652,17.20433553902548
48200,519273.02949028363,509004.4093857926,102.6862010449103,8.297209692268556,17.245534415262096
48300,420921.73458211875,410704.68232123164,102.17052260887112,8.275306996399653,17.200010231903665
48400,581099.7417449472,570228.6368869751,108.71104857971957,8.310399546332308,17.272949183675227
48500,560614.2058868684,550093.5536381316,105.20652248736776,8.299769522677165,17.250854956148274
48600,486248.43552516523,475911.49486174673,103.36940663418507,8.289339066830326,17.229175525117242
48700,495659.9366244102,484890.31814138097,107.69618483029255,8.311618381873203,17.27548250162748
48800,548182.6210443313,537183.6944936063,109.98926550724977,8.304916089459063,17.261551961268
48900,516657.38391646394,505747.1142427464,109.10269673717579,8.320529381177407,17.29400378177763
49000,440826.5558972747,430202.7881301059,106.23767767168829,8.272270330392876,17.19369860063607
49100,460733.0133497508,449968.39456711255,107.64618782638193,8.295338286676397,17.24164474744105
49200,531594.9621073004,520951.4218497285,106.43540257571942,8.279833290624769,17.20941801665636
49300,524832.5625115213,514143.32311317994,106.89239398341364,8.301614899936414,17.25469052475674
49400,490322.3477166443,479628.06086744333,106.94286849200932,8.312043230746463,17.276365538954103
49500,485200.92721917934,474588.8858798038,106.12041339375564,8.320775188052115,17.294514684969727
49600,557576.3446127052,547079.2483253734,104.97096287331831,8.283951972264992,17.21797858925924
49700,418028.120968773,407271.03793984116,107.5708302893179,8.294930993774734,17.240798199744507
49800,526085.6380822792,515636.13439063873,104.49503691640476,8.307980760008613,17.267921799248953
49900,444848.5855421152,434199.38563013816,106.49199911977063,8.28865872550318,17.22776145337426
50000,513204.5215513884,503164.61583418393,100.39905717204469,8.306218790782427,17.264259592066562
